Year,From,To,Hour,Fuel,Value,Technology
2030,UK,NO,20,H2,0.0,Import
2030,UK,NO,21,Power,0.0,Import
2030,UK,NO,21,Gas,0.0,Import
2030,UK,NO,21,H2,0.0,Import
2030,UK,NO,22,Power,0.0,Import
2030,UK,NO,22,Gas,0.0,Import
2030,UK,NO,22,H2,0.0,Import
2030,UK,NO,23,Power,0.0,Import
2030,UK,NO,23,Gas,0.0,Import
2030,UK,NO,23,H2,0.0,Import
2030,UK,NO,24,Power,0.0,Import
2030,UK,NO,24,Gas,0.0,Import
2030,UK,NO,24,H2,0.0,Import
2030,UK,NO,25,Power,0.0,Import
2030,UK,NO,25,Gas,0.0,Import
2030,UK,NO,25,H2,0.0,Import
2030,UK,NO,26,Power,0.0,Import
2030,UK,NO,26,Gas,0.0,Import
2030,UK,NO,26,H2,0.0,Import
2030,UK,NO,27,Power,0.0,Import
2030,UK,NO,27,Gas,0.0,Import
2030,UK,NO,27,H2,0.0,Import
2030,UK,NO,28,Power,0.0,Import
2030,UK,NO,28,Gas,0.0,Import
2030,UK,NO,28,H2,0.0,Import
2030,UK,NO,29,Power,0.0,Import
2030,UK,NO,29,Gas,0.0,Import
2030,UK,NO,29,H2,0.0,Import
2030,UK,NO,30,Power,0.0,Import
2030,UK,NO,30,Gas,0.0,Import
2030,UK,NO,30,H2,0.0,Import
2030,UK,NO,31,Power,0.0,Import
2030,UK,NO,31,Gas,0.0,Import
2030,UK,NO,31,H2,0.0,Import
2030,UK,NO,32,Power,0.0,Import
2030,UK,NO,32,Gas,0.0,Import
2030,UK,NO,32,H2,0.0,Import
2030,UK,NO,33,Power,0.0,Import
2030,UK,NO,33,Gas,0.0,Import
2030,UK,NO,33,H2,0.0,Import
2030,UK,NO,34,Power,0.0,Import
2030,UK,NO,34,Gas,0.0,Import
2030,UK,NO,34,H2,0.0,Import
2030,UK,NO,35,Power,0.0,Import
2030,UK,NO,35,Gas,0.0,Import
2030,UK,NO,35,H2,0.0,Import
2030,UK,NO,36,Power,0.0,Import
2030,UK,NO,36,Gas,0.0,Import
2030,UK,NO,36,H2,0.0,Import
2030,UK,NO,37,Power,0.0,Import
2030,UK,NO,37,Gas,0.0,Import
2030,UK,NO,37,H2,0.0,Import
2030,UK,NO,38,Power,0.0,Import
2030,UK,NO,38,Gas,0.0,Import
2030,UK,NO,38,H2,0.0,Import
2030,UK,NO,39,Power,0.0,Import
2030,UK,NO,39,Gas,0.0,Import
2030,UK,NO,39,H2,0.0,Import
2030,UK,NO,40,Power,0.0,Import
2030,UK,NO,40,Gas,0.0,Import
2030,UK,NO,40,H2,0.0,Import
2030,UK,NO,41,Power,0.0,Import
2030,UK,NO,41,Gas,0.0,Import
2030,UK,NO,41,H2,0.0,Import
2030,UK,NO,42,Power,0.0,Import
2030,UK,NO,42,Gas,0.0,Import
2030,UK,NO,42,H2,0.0,Import
2030,UK,NO,43,Power,0.0,Import
2030,UK,NO,43,Gas,0.0,Import
2030,UK,NO,43,H2,0.0,Import
2030,UK,NO,44,Power,0.0,Import
2030,UK,NO,44,Gas,0.0,Import
2030,UK,NO,44,H2,0.0,Import
2030,UK,NO,45,Power,0.0,Import
2030,UK,NO,45,Gas,0.0,Import
2030,UK,NO,45,H2,0.0,Import
2030,UK,NO,46,Power,0.0,Import
2030,UK,NO,46,Gas,0.0,Import
2030,UK,NO,46,H2,0.0,Import
2030,UK,NO,47,Power,0.0,Import
2030,UK,NO,47,Gas,0.0,Import
2030,UK,NO,47,H2,0.0,Import
2030,UK,NO,48,Power,0.0,Import
2030,UK,NO,48,Gas,0.0,Import
2030,UK,NO,48,H2,0.0,Import
2030,UK,NO,49,Power,0.0,Import
2030,UK,NO,49,Gas,0.0,Import
2030,UK,NO,49,H2,0.0,Import
2030,UK,NO,50,Power,0.0,Import
2030,UK,NO,50,Gas,0.0,Import
2030,UK,NO,50,H2,0.0,Import
2030,UK,NO,51,Power,0.0,Import
2030,UK,NO,51,Gas,0.0,Import
2030,UK,NO,51,H2,0.0,Import
2030,UK,NO,52,Power,0.0,Import
2030,UK,NO,52,Gas,0.0,Import
2030,UK,NO,52,H2,0.0,Import
2030,UK,NO,53,Power,0.0,Import
2030,UK,NO,53,Gas,0.0,Import
2030,UK,NO,53,H2,0.0,Import
2030,UK,NO,54,Power,0.0,Import
2030,UK,NO,54,Gas,0.0,Import
2030,UK,NO,54,H2,0.0,Import
2030,UK,NO,55,Power,0.0,Import
2030,UK,NO,55,Gas,0.0,Import
2030,UK,NO,55,H2,0.0,Import
2030,UK,NO,56,Power,0.0,Import
2030,UK,NO,56,Gas,0.0,Import
2030,UK,NO,56,H2,0.0,Import
2030,UK,NO,57,Power,0.0,Import
2030,UK,NO,57,Gas,0.0,Import
2030,UK,NO,57,H2,0.0,Import
2030,UK,NO,58,Power,0.0,Import
2030,UK,NO,58,Gas,0.0,Import
2030,UK,NO,58,H2,0.0,Import
2030,UK,NO,59,Power,0.0,Import
2030,UK,NO,59,Gas,0.0,Import
2030,UK,NO,59,H2,0.0,Import
2030,UK,NO,60,Power,0.0,Import
2030,UK,NO,60,Gas,0.0,Import
2030,UK,NO,60,H2,0.0,Import
2030,UK,NO,61,Power,0.0,Import
2030,UK,NO,61,Gas,0.0,Import
2030,UK,NO,61,H2,0.0,Import
2030,UK,NO,62,Power,0.0,Import
2030,UK,NO,62,Gas,0.0,Import
2030,UK,NO,62,H2,0.0,Import
2030,UK,NO,63,Power,0.0,Import
2030,UK,NO,63,Gas,0.0,Import
2030,UK,NO,63,H2,0.0,Import
2030,UK,NO,64,Power,0.0,Import
2030,UK,NO,64,Gas,0.0,Import
2030,UK,NO,64,H2,0.0,Import
2030,UK,NO,65,Power,0.0,Import
2030,UK,NO,65,Gas,0.0,Import
2030,UK,NO,65,H2,0.0,Import
2030,UK,NO,66,Power,0.0,Import
2030,UK,NO,66,Gas,0.0,Import
2030,UK,NO,66,H2,0.0,Import
2030,UK,NO,67,Power,0.0,Import
2030,UK,NO,67,Gas,0.0,Import
2030,UK,NO,67,H2,0.0,Import
2030,UK,NO,68,Power,0.0,Import
2030,UK,NO,68,Gas,0.0,Import
2030,UK,NO,68,H2,0.0,Import
2030,UK,NO,69,Power,0.0,Import
2030,UK,NO,69,Gas,0.0,Import
2030,UK,NO,69,H2,0.0,Import
2030,UK,NO,70,Power,0.0,Import
2030,UK,NO,70,Gas,0.0,Import
2030,UK,NO,70,H2,0.0,Import
2030,UK,NO,71,Power,0.0,Import
2030,UK,NO,71,Gas,0.0,Import
2030,UK,NO,71,H2,0.0,Import
